iter	MAPE	MAE	RMSE
674	0.1317592111	131170.3317	620966.3215
675	0.1317128549	131140.9502	620952.6002
676	0.1316865599	131107.6811	620931.3561
677	0.1316463753	130959.2275	620483.1845
678	0.1315575351	130939.8799	620481.1494
679	0.1314543358	130919.3342	620477.1796
680	0.1314271024	130914.1688	620476.8481
681	0.1313815551	130862.4099	620405.1512
682	0.1313171156	130843.2182	620397.1496
683	0.1312969557	130787.1741	619986.0788
684	0.1312827737	130748.7874	619570.7864
685	0.1312583002	130710.7733	619506.4788
686	0.1312412168	130620.4595	618904.4517
687	0.1312155426	130568.408	618756.6487
688	0.1311628181	130489.3428	616152.6869
689	0.1311243937	130439.2393	616120.8969
690	0.1310976568	130413.8167	616110.9914
691	0.1310573902	130379.7018	616096.8382
692	0.1309956554	130352.3187	616082.3498
693	0.130928693	130295.4889	615752.9788
694	0.1308830732	130271.213	615731.857
695	0.1308280907	130156.0173	615331.9797
696	0.1308157201	130143.2726	615312.5004
697	0.1307978512	130105.5236	615109.569
698	0.1307454805	130047.8277	615083.322
699	0.1307147524	130036.029	615087.1691
700	0.1307108194	130012.6162	614851.4659
701	0.1306742503	129998.7415	614847.7753
702	0.1306279822	129897.923	614734.0193
703	0.1305980339	129862.6788	614505.1924
704	0.1305683606	129825.0693	614482.8365
705	0.1305497632	129787.6437	614399.7741
706	0.1305103374	129766.1347	614395.4668
707	0.1304954636	129725.2035	614332.175
708	0.130452557	129577.5879	611730.3352
709	0.1304301925	129558.6883	611709.6291
710	0.1304169192	129516.4967	611423.2773
711	0.1303860357	129495.3187	611407.4882
712	0.1303650492	129481.2844	611406.3286
713	0.1303382002	129460.4368	611393.0508
714	0.1303052408	129425.7399	610970.2611
715	0.1302740344	129379.6153	610879.6945
716	0.1302464807	129312.0661	610245.1088
717	0.1302403358	129302.3523	610238.6726
718	0.1302178931	129263.6991	609835.4696
719	0.1301877286	129235.0972	609625.0169
720	0.1300988111	129188.8739	609529.1995
721	0.1300705875	129123.2508	609342.3688
722	0.130042554	129073.545	609313.5746
723	0.1299901081	129046.2617	609307.4479
724	0.1299240252	128935.4968	608997.6812
725	0.1298976828	128915.7172	608980.9414
726	0.1298386884	128892.7303	608964.6127
727	0.1298048204	128880.2445	608957.6065
728	0.129772182	128837.1692	608917.6336
729	0.1297381904	128717.9395	608647.4688
730	0.1296706064	128687.7628	608501.1666
731	0.1296385568	128661.3881	608500.0776
732	0.1295947475	128526.4224	607284.6204
733	0.1295640996	128462.6425	607191.6167
734	0.1295424819	128359.3869	606807.4907
735	0.1294672953	128337.9938	606799.7279
736	0.1294353277	128302.3517	606737.5308
737	0.1294149328	128235.2491	606531.8794
738	0.1293727175	128205.9272	606238.3481
739	0.1293554498	128172.1116	606201.8233
740	0.1293130537	128144.7862	606196.1479
741	0.1292402328	128118.2071	606179.3587
742	0.129206748	128096.6621	606180.3076
743	0.1291858699	127965.7208	605509.9817
744	0.1291513263	127930.0041	605487.1461
745	0.1291200767	127908.1023	605482.3543
746	0.1290798226	127878.5259	605267.0543
747	0.1290454952	127807.9913	602863.0322
748	0.1290289388	127720.8836	602659.4439
749	0.1290099895	127701.2706	602648.4043
750	0.1289585416	127671.6799	602632.6627
751	0.1289392289	127653.535	602622.2425
752	0.1289087258	127611.048	602587.9773
753	0.1288571676	127535.5389	602460.5447
754	0.1288389675	127466.1535	602245.5437
755	0.128818072	127400.6996	601805.5602
756	0.1287748093	127372.4463	601621.8165
757	0.1287470199	127291.0264	601273.3318
758	0.1287237082	127273.4835	601270.3148
759	0.1287040952	127238.4598	601237.2859
760	0.1286843739	127216.4533	601172.2957
761	0.1286486765	127181.1909	600944.3742
762	0.1286210369	127129.274	600866.7373
763	0.1285806999	127085.9829	600850.5427
764	0.1285576167	127047.4472	600623.5539
765	0.1285099923	127023.4611	600528.2441
766	0.1284912681	127001.8966	600513.7915
767	0.1284553148	126945.9006	600445.4886
768	0.1283579879	126918.6291	600385.8188
769	0.1283274021	126891.4971	600149.8334
770	0.128303614	126866.3239	600119.5995
771	0.1282653836	126838.158	600111.9287
772	0.1282205345	126813.0361	600107.9749
773	0.1282000105	126784.5936	600095.4449
774	0.1281385554	126775.3808	600094.131
775	0.1280949091	126746.6402	600087.1317
776	0.1280344866	126699.8404	600019.8689
777	0.1279966859	126684.022	600001.6382
778	0.1279735284	126672.989	599998.9565
779	0.1279630063	126640.9746	599814.0784
780	0.1279500835	126567.1648	599326.9352
781	0.1279340655	126550.4319	599262.4884
782	0.1278751406	126531.8869	599224.6786
783	0.1278343848	126513.4137	599160.1293
784	0.1277798836	126490.1275	599146.5735
785	0.127750538	126479.3653	599141.8439
786	0.127707067	126456.5372	599140.615
787	0.1276933454	126382.9021	598830.6506
788	0.1276497893	126224.3382	598308.3028
789	0.1276132595	126179.5162	598292.5196
790	0.1275799049	126134.8844	598252.3837
791	0.1275522709	126118.4371	598248.5819
792	0.1275167941	126082.3738	598242.4318
793	0.127497921	126013.5787	597820.5688
794	0.1274646526	125965.7766	597679.0498
795	0.1274440033	125945.6838	597675.8358
796	0.1273978665	125895.2182	597404.1896
797	0.1273861181	125867.009	597197.4602
798	0.1273739151	125851.5431	597205.165
799	0.1273565005	125837.9186	597203.6846
800	0.1273259351	125818.7029	597197.1233
801	0.1273051272	125740.5907	597051.1603
802	0.1272734541	125714.7815	597003.6171
803	0.1272476536	125668.3233	596899.194
804	0.1272235428	125636.7031	596885.9487
805	0.1271800685	125539.9198	596666.865
806	0.127157621	125523.4764	596668.7111
807	0.1271305053	125480.7013	596655.6752
808	0.1270805897	125323.3823	594975.7517
809	0.1270498037	125299.8538	594930.4982
810	0.1270331899	125251.7295	594846.9467
811	0.127001255	125223.8132	594838.2969
812	0.1269881621	125143.1795	594461.356
813	0.1269334834	125118.9663	594473.4662
814	0.1269215656	125047.8617	594250.3135
815	0.1268761157	125032.229	594224.3854
816	0.1268325074	125015.5285	594221.2192
817	0.1267704186	124999.3381	594217.267
818	0.1267324246	124979.4827	594212.5954
819	0.1267090128	124952.4387	594201.4336
820	0.1266858615	124874.2441	593626.9985
821	0.126664822	124846.0759	593610.4187
822	0.1266119906	124824.3683	593582.0832
823	0.1265720197	124814.4672	593582.6746
824	0.1265447507	124796.2191	593512.2864
825	0.1265032554	124785.5752	593472.1777
826	0.1264333866	124767.1693	593435.7332
827	0.1263991387	124743.994	593341.8002
828	0.1263503166	124729.4791	593328.131
829	0.1263458281	124726.343	593318.937
830	0.1263181648	124704.3063	593296.8945
831	0.1263239924	124603.7489	590955.0281
832	0.1262888856	124558.1498	590946.1267
833	0.1262475191	124530.0859	590939.7574
834	0.1262204748	124476.8446	590792.861
835	0.1262032173	124415.2586	590665.3477
836	0.1261872763	124337.0716	589605.5045
837	0.1261550556	124308.9164	589589.1093
838	0.1260786403	124278.5673	589558.5799
839	0.1260555755	124246.49	589508.3023
840	0.1259880612	124226.7785	589504.4856
841	0.1259349614	124208.9994	589499.6647
842	0.1259182056	124185.4883	589467.6466
843	0.1258539168	124170.082	589464.3717
844	0.125813441	124097.4376	587301.0647
845	0.1257796469	124077.5278	587111.7401
846	0.1257688415	124062.5218	587103.3804
847	0.1257420766	124041.9362	587091.9763
848	0.1257235365	124005.2118	587047.7791
849	0.1256930154	123883.3767	584830.8978
850	0.1256506517	123868.4432	584771.7515
851	0.1255755363	123859.2023	584769.2384
852	0.1255488944	123842.558	584763.6903
853	0.1255242363	123829.9758	584761.4224
854	0.1254615038	123794.3099	584311.7357
855	0.1254323026	123769.5501	584302.5869
856	0.1254066929	123745.1078	584285.3685
857	0.1253930652	123713.5209	584196.9669
858	0.1253621154	123677.3225	584092.4107
859	0.125334382	123658.5876	584056.3838
860	0.1253164834	123619.5236	583526.7492
861	0.1252988688	123538.9697	583310.6201
862	0.125283851	123450.8318	580677.1067
863	0.1252660043	123411.5053	579784.9823
864	0.1252522777	123343.042	579269.3177
865	0.125214867	123310.6812	579225.5781
866	0.1251697399	123270.5279	578949.9642
867	0.1251353193	123245.3911	578870.2029
868	0.1251085655	123222.2761	578745.8908
869	0.1250908683	123194.9207	578614.2105
870	0.1250512214	123186.4239	578614.3208
871	0.1249998347	123135.2356	577997.2308
872	0.1249663332	123102.0522	577631.171
873	0.1249362646	123080.1733	577625.2612
874	0.1249199015	123015.0627	577377.8197
875	0.1249107951	123003.5078	577363.7081
876	0.124887591	122928.2031	577111.8094
877	0.1248542017	122913.2575	577028.5376
878	0.1248126689	122896.0883	577026.2709
879	0.1247572334	122879.8228	577021.471
880	0.1247243905	122862.2228	576993.201
881	0.1246967943	122765.9598	576304.5381
882	0.1246657128	122750.1897	576295.4644
883	0.1246162201	122734.0099	576275.8812
884	0.1245998433	122714.8312	576249.2789
885	0.1245620539	122702.566	576226.2879
886	0.1245000785	122683.4465	576156.4172
887	0.1244845099	122674.5242	576151.5609
888	0.1244625138	122636.7267	576127.2248
889	0.1244055748	122614.1449	575781.9068
890	0.1243803128	122590.4439	575781.4738
891	0.1243399694	122577.9459	575779.2734
892	0.1243349749	122566.138	575760.4455
893	0.1243088077	122528.1421	575715.7475
894	0.1242823549	122505.4224	575697.0375
895	0.1242544321	122483.6277	575676.6838
896	0.1242274097	122449.6074	575640.4575
897	0.1241935639	122440.9468	575638.753
898	0.1241735788	122364.3712	575336.7951
899	0.1241548037	122347.4705	575266.509
900	0.1241331494	122332.7772	575252.7003
901	0.1241079587	122305.209	575241.4867
902	0.1240771712	122274.9096	575217.7773
903	0.1240455096	122257.8521	575201.9058
904	0.1240152777	122222.549	575052.975
905	0.1240081111	122195.0749	575020.3728
906	0.1239995603	122164.638	574665.817
907	0.123970428	122106.0205	574598.133
908	0.123943663	122082.4329	574576.1907
909	0.1239253039	122057.6842	574225.1827
910	0.1238987445	121983.69	574085.418
911	0.1238803733	121928.2751	573868.5716
912	0.1238595887	121901.0511	573858.5014
913	0.123834027	121890.693	573850.6277
914	0.1238180523	121824.4002	573641.9263
915	0.1237954261	121752.4233	573195.0637
916	0.1237599479	121742.234	573193.5071
917	0.1237245193	121677.0793	573134.7276
918	0.1236964729	121642.3738	573106.9114
919	0.1236775401	121619.5893	573095.9032
920	0.1236300679	121539.5786	572856.3282
921	0.1235787834	121515.3518	572848.0837
922	0.1235607326	121413.5678	571772.7748
923	0.1235385763	121350.4541	570885.0883
924	0.12351494	121331.5712	570876.7025
925	0.1234878538	121304.141	570820.292
926	0.123475327	121245.9513	570681.1083
927	0.1234472154	121236.525	570676.0043
928	0.1234000194	121211.3282	570670.6415
929	0.1233426814	121192.7849	570661.347
930	0.1233334489	121144.5748	570489.1175
931	0.1233059648	121105.9121	570454.5256
932	0.123278094	121073.2004	570421.106
933	0.1232623758	121043.3692	570048.9341
934	0.1232372248	121021.7956	570040.8283
935	0.1232010585	120946.5235	567827.8395
936	0.1231513323	120904.0947	566069.9587
937	0.1230836581	120886.2452	566062.5408
938	0.1230681642	120867.8446	566043.0098
939	0.1230613672	120854.0059	566004.9473
940	0.1230373056	120721.2767	565340.6983
941	0.1229968941	120706.2522	565336.8949
942	0.1229472868	120694.1418	565330.1872
943	0.1229245317	120599.6302	563584.1703
944	0.1228789349	120583.1298	563576.2435
945	0.1228639412	120528.4357	563014.1213
946	0.122850277	120463.3273	562684.357
947	0.1228353027	120444.648	562663.3717
948	0.1228324267	120419.3574	562298.9757
949	0.12281592	120408.2895	562296.3907
950	0.1227925189	120356.9851	562210.068
951	0.1227647985	120332.8096	562198.7425
952	0.1227440084	120275.6955	562121.4272
953	0.122704045	120194.3156	562001.2867
954	0.1226832387	120150.5368	561962.1933
955	0.1226267107	120135.0484	561960.992
956	0.122591099	120104.7695	561932.9034
957	0.122550446	120091.4133	561930.0615
958	0.1225516609	120090.7393	561929.632
959	0.122526117	120074.848	561929.5705
960	0.1225074076	120005.7066	561729.4538
961	0.1224662933	119992.905	561725.5249
962	0.1224524518	119951.6983	561400.3473
963	0.1224318755	119903.493	561352.5933
964	0.122391752	119884.229	561348.0295
965	0.1223749015	119837.2129	561289.4456
966	0.1223457947	119812.6247	561261.23
967	0.122328498	119800.8468	561283.0512
968	0.1222920943	119788.323	561277.0168
969	0.1222725754	119743.8874	561226.8082
970	0.1222476458	119721.5466	561216.4022
971	0.1222249431	119630.9653	559486.5178
972	0.1222019735	119605.0022	559474.1279
973	0.1221532646	119552.1651	559451.7408
974	0.1221448164	119507.9253	558946.5558
975	0.1221102239	119495.9431	558942.801
976	0.1220737111	119480.0888	558919.5783
977	0.1220318458	119368.4749	558543.0394
978	0.1219819791	119350.0438	558527.1135
979	0.1219642241	119255.5954	558206.7296
980	0.1219451421	119236.6339	558162.2532
981	0.1219100288	119201.0798	558145.4375
982	0.1219021408	119180.2443	557932.3757
983	0.1218823017	119157.5748	557913.4191
984	0.1218633527	119139.0938	557904.6231
985	0.1218427543	119117.0544	557629.8807
986	0.1218202214	119067.2371	557481.7482
987	0.1217798599	119027.0237	557283.2615
988	0.1217679486	119005.3415	557264.1436
989	0.121744752	118975.1234	557078.8077
990	0.1217304551	118959.0498	557046.9752
991	0.1216919442	118930.9209	556989.7321
992	0.1216616218	118885.63	556967.3002
993	0.1216559104	118870.7794	556955.3638
994	0.1216476693	118854.1033	556940.2249
995	0.1215964364	118839.3244	556935.9778
996	0.12158182	118830.485	556930.9626
997	0.1215449507	118806.0711	556910.2785
998	0.1215161407	118780.9166	556907.9949
999	0.1215024266	118766.6983	556899.0173
1000	0.121485272	118730.6964	556457.9823
1001	0.1214421044	118696.5654	556225.2918
1002	0.121421022	118634.2668	554886.2645
1003	0.1214077061	118606.067	554858.0762
1004	0.1213727015	118490.9885	554119.1802
1005	0.1213574773	118468.6608	554110.065
1006	0.1213455559	118457.4418	554103.052
1007	0.1213253854	118423.0113	554029.5218
1008	0.1212929342	118404.6993	554015.1593
1009	0.1212637716	118358.2704	552485.0283
1010	0.1212345567	118337.831	552480.2681
1011	0.1211909575	118312.1639	552476.699
1012	0.1211787956	118271.3991	551967.5521
1013	0.1211693908	118219.4924	550868.6524
1014	0.1211431834	118195.5829	550861.4661
1015	0.1211161245	118179.5595	550862.1342
1016	0.1210849699	118160.6524	550842.164
1017	0.12102778	118138.1065	550835.201
1018	0.1209997753	118115.5303	550765.3631
1019	0.1209744875	118099.0728	550760.8013
1020	0.1209479691	118050.4579	550650.6888
1021	0.1209304079	117959.9543	550025.9753
1022	0.1209154866	117928.8922	549544.115
1023	0.1208895601	117918.9267	549541.6755
1024	0.1208502915	117890.9802	549463.8088
1025	0.1208331027	117848.2384	549312.7885
1026	0.1208144724	117739.001	547482.0096
1027	0.1207911885	117722.369	547383.8238
1028	0.1207706972	117701.9352	547376.7196
1029	0.120753043	117675.9456	547353.3436
1030	0.1207415582	117631.9843	547275.7585
1031	0.1207287003	117598.4157	547249.4778
1032	0.1207167688	117528.1103	547007.2461
1033	0.120678941	117517.8953	547005.7705
1034	0.120652907	117493.2887	546973.3015
1035	0.1206378837	117475.7518	546955.5687
1036	0.1206201464	117468.6913	546936.9372
1037	0.1205916241	117371.0876	546406.1286
1038	0.12057597	117351.743	546404.7441
1039	0.1205604387	117310.5993	546155.5602
1040	0.1205454433	117239.3216	545874.4052
1041	0.1204964737	117232.2387	545873.3017
1042	0.1204821608	117190.5438	545654.0363
1043	0.1204545699	117145.6489	545308.8595
1044	0.1204414106	117102.8909	545186.594
1045	0.1203987822	117086.4012	545179.9167
1046	0.1203873258	117079.2764	545179.2578
1047	0.1203668686	117047.8297	545152.8068
1048	0.1203469144	116983.814	545041.1345
1049	0.1203230039	116972.0227	545022.4848
1050	0.1202976472	116933.2879	544961.2959
1051	0.1202926371	116924.0255	544950.0681
1052	0.1202598458	116887.9303	544929.1207
1053	0.120241422	116853.5531	544891.9389
1054	0.1202367171	116839.3405	544788.5586
1055	0.1202243463	116783.9818	544640.8915
1056	0.1202011621	116755.2801	544620.2226
1057	0.1201894193	116735.9677	544608.4779
1058	0.1201737966	116717.3701	544580.638
1059	0.1201570129	116697.8307	544548.2395
1060	0.1201377402	116667.3798	544397.1362
1061	0.1200941906	116652.7983	544394.682
1062	0.1200867651	116647.4156	544398.2048
1063	0.1200700192	116622.0345	544369.9489
1064	0.1200589533	116592.9442	544315.4111
1065	0.1200244543	116565.3525	544029.3409
1066	0.1200134029	116548.7149	544026.216
1067	0.1199958593	116522.094	543987.7263
1068	0.1199780224	116516.3273	543970.8644
1069	0.1199733282	116498.871	543927.8034
1070	0.1199494737	116491.1465	543908.035
1071	0.1199312182	116459.3404	543808.5284
1072	0.1199096715	116447.2894	543803.4876
1073	0.119895428	116427.0583	543397.0962
1074	0.1198552164	116415.0357	543392.1647
1075	0.1198425278	116364.1922	543266.531
1076	0.1198282297	116301.1857	542407.8566
1077	0.11977439	116287.1639	542401.2233
1078	0.1197581885	116253.1728	542346.7065
1079	0.1197390247	116249.0706	542346.7216
1080	0.119740421	116249.0656	542346.5226
1081	0.1197157028	116230.4673	542296.6279
1082	0.1196937477	116209.8777	542287.0239
1083	0.119680149	116167.6764	541836.6189
1084	0.1196813786	116167.673	541836.4442
1085	0.1196589832	116130.915	541772.7711
1086	0.1196304836	116112.9237	541731.1366
1087	0.1195994954	116102.2944	541722.0254
1088	0.1195475095	116084.8419	541717.3317
1089	0.1195255574	116066.6066	541508.3478
1090	0.1194689205	116054.8562	541504.6691
1091	0.1194548064	116025.1206	541480.1671
1092	0.1194447226	116001.1289	541420.4905
1093	0.1194001164	115991.2141	541418.9203
1094	0.1193822798	115936.1638	540991.3387
1095	0.1193569735	115927.7839	540987.9457
1096	0.1193195022	115849.5483	540837.54
1097	0.1193110834	115830.9343	540803.7873
1098	0.1192930531	115791.5063	540766.5767
1099	0.1192504425	115775.7501	540756.8226
1100	0.1192274697	115732.9242	540715.9762
1101	0.1192179481	115722.1892	540692.9854
1102	0.1192076437	115695.6929	540610.7351
1103	0.1191888756	115668.4635	540420.3775
1104	0.1191791682	115662.1516	540411.097
1105	0.1191586871	115653.5524	540409.2308
1106	0.1191369673	115636.528	540391.8086
